LECROYWS3054,16387,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,27-Jul-2023 02:51:56,0                 
Time,Ampl
4.4675e-008,0.0301667
4.4925e-008,0.0435
4.5175e-008,0.0535
4.5425e-008,0.0501667
4.5675e-008,0.0385
4.5925e-008,0.0301667
4.6175e-008,0.0251667
4.6425e-008,0.0251667
4.6675e-008,0.0201667
4.6925e-008,0.0185
4.7175e-008,0.0168333
4.7425e-008,0.0151667
4.7675e-008,0.0135
4.7925e-008,0.0135
4.8175e-008,0.0118333
4.8425e-008,0.0118333
4.8675e-008,0.0101667
4.8925e-008,0.0118333
4.9175e-008,0.0185
4.9425e-008,0.0435
4.9675e-008,0.0768333
4.9925e-008,0.0985
5.0175e-008,0.0935
5.0425e-008,0.0718333
5.0675e-008,0.0501667
5.0925e-008,0.0418333
5.1175e-008,0.0385
5.1425e-008,0.0351667
5.1675e-008,0.0301667
5.1925e-008,0.0251667
5.2175e-008,0.0201667
5.2425e-008,0.0218333
5.2675e-008,0.0168333
5.2925e-008,0.0168333
5.3175e-008,0.0151667
5.3425e-008,0.0185
5.3675e-008,0.0285
5.3925e-008,0.0501667
5.4175e-008,0.0701667
5.4425e-008,0.0801667
5.4675e-008,0.0651667
5.4925e-008,0.0501667
5.5175e-008,0.0368333
5.5425e-008,0.0335
5.5675e-008,0.0318333
5.5925e-008,0.0268333
5.6175e-008,0.0218333
5.6425e-008,0.0201667
5.6675e-008,0.0185
5.6925e-008,0.0168333
5.7175e-008,0.0151667
5.7425e-008,0.0151667
5.7675e-008,0.0118333
5.7925e-008,0.0135
5.8175e-008,0.0168333
5.8425e-008,0.0385
5.8675e-008,0.0818333
5.8925e-008,0.1235
5.9175e-008,0.136833
5.9425e-008,0.116833
5.9675e-008,0.0835
5.9925e-008,0.0618333
6.0175e-008,0.0518333
6.0425e-008,0.0485
6.0675e-008,0.0435
6.0925e-008,0.0351667
6.1175e-008,0.0285
6.1425e-008,0.0268333
6.1675e-008,0.0235
6.1925e-008,0.0218333
6.2175e-008,0.0168333
6.2425e-008,0.0168333
6.2675e-008,0.0151667
6.2925e-008,0.0151667
6.3175e-008,0.0151667
6.3425e-008,0.0201667
6.3675e-008,0.0285
6.3925e-008,0.0385
6.4175e-008,0.0418333
6.4425e-008,0.0368333
6.4675e-008,0.0285
6.4925e-008,0.0235
6.5175e-008,0.0201667
6.5425e-008,0.0201667
6.5675e-008,0.0168333
6.5925e-008,0.0151667
6.6175e-008,0.0135
6.6425e-008,0.0135
6.6675e-008,0.0118333
6.6925e-008,0.0118333
6.7175e-008,0.0101667
6.7425e-008,0.0101667
6.7675e-008,0.0101667
6.7925e-008,0.0118333
6.8175e-008,0.0218333
6.8425e-008,0.0418333
6.8675e-008,0.0618333
6.8925e-008,0.0701667
6.9175e-008,0.0585
6.9425e-008,0.0418333
6.9675e-008,0.0318333
6.9925e-008,0.0301667
7.0175e-008,0.0251667
7.0425e-008,0.0235
7.0675e-008,0.0185
7.0925e-008,0.0185
7.1175e-008,0.0151667
7.1425e-008,0.0168333
7.1675e-008,0.0135
7.1925e-008,0.0135
7.2175e-008,0.0118333
7.2425e-008,0.0168333
7.2675e-008,0.0285
7.2925e-008,0.0435
7.3175e-008,0.0535
7.3425e-008,0.0518333
7.3675e-008,0.0401667
7.3925e-008,0.0318333
7.4175e-008,0.0251667
7.4425e-008,0.0251667
7.4675e-008,0.0201667
7.4925e-008,0.0185
7.5175e-008,0.0151667
7.5425e-008,0.0151667
7.5675e-008,0.0135
7.5925e-008,0.0135
7.6175e-008,0.0118333
7.6425e-008,0.0118333
7.6675e-008,0.0101667
7.6925e-008,0.0118333
7.7175e-008,0.0168333
7.7425e-008,0.0401667
7.7675e-008,0.0735
7.7925e-008,0.0951667
7.8175e-008,0.0918333
7.8425e-008,0.0718333
7.8675e-008,0.0501667
7.8925e-008,0.0401667
7.9175e-008,0.0351667
7.9425e-008,0.0351667
7.9675e-008,0.0285
7.9925e-008,0.0235
8.0175e-008,0.0201667
8.0425e-008,0.0201667
8.0675e-008,0.0168333
8.0925e-008,0.0151667
8.1175e-008,0.0118333
8.1425e-008,0.0135
8.1675e-008,0.0135
8.1925e-008,0.0118333
8.2175e-008,0.0118333
8.2425e-008,0.0185
8.2675e-008,0.0251667
8.2925e-008,0.0318333
8.3175e-008,0.0285
8.3425e-008,0.0235
8.3675e-008,0.0185
8.3925e-008,0.0168333
8.4175e-008,0.0151667
8.4425e-008,0.0135
8.4675e-008,0.0118333
8.4925e-008,0.0118333
8.5175e-008,0.0101667
8.5425e-008,0.0101667
8.5675e-008,0.0101667
8.5925e-008,0.0085
8.6175e-008,0.0085
8.6425e-008,0.0085
8.6675e-008,0.0085
8.6925e-008,0.0135
8.7175e-008,0.0251667
8.7425e-008,0.0451667
8.7675e-008,0.0568333
8.7925e-008,0.0568333
8.8175e-008,0.0435
8.8425e-008,0.0318333
8.8675e-008,0.0251667
8.8925e-008,0.0235
8.9175e-008,0.0218333
8.9425e-008,0.0185
8.9675e-008,0.0135
8.9925e-008,0.0135
9.0175e-008,0.0118333
9.0425e-008,0.0135
9.0675e-008,0.0101667
9.0925e-008,0.0101667
9.1175e-008,0.0101667
9.1425e-008,0.0151667
9.1675e-008,0.0218333
9.1925e-008,0.0318333
9.2175e-008,0.0335
9.2425e-008,0.0301667
9.2675e-008,0.0218333
9.2925e-008,0.0185
9.3175e-008,0.0168333
9.3425e-008,0.0168333
9.3675e-008,0.0135
9.3925e-008,0.0135
9.4175e-008,0.0101667
9.4425e-008,0.0101667
9.4675e-008,0.0101667
9.4925e-008,0.0101667
9.5175e-008,0.00683333
9.5425e-008,0.0085
9.5675e-008,0.00683333
9.5925e-008,0.0101667
9.6175e-008,0.0201667
9.6425e-008,0.0385
9.6675e-008,0.0601667
9.6925e-008,0.0685
9.7175e-008,0.0568333
9.7425e-008,0.0435
9.7675e-008,0.0318333
9.7925e-008,0.0285
9.8175e-008,0.0251667
9.8425e-008,0.0218333
9.8675e-008,0.0185
9.8925e-008,0.0168333
9.9175e-008,0.0135
9.9425e-008,0.0135
9.9675e-008,0.0118333
9.9925e-008,0.0118333
1.00175e-007,0.0101667
1.00425e-007,0.0101667
1.00675e-007,0.0101667
1.00925e-007,0.0101667
1.01175e-007,0.0118333
1.01425e-007,0.0185
1.01675e-007,0.0251667
1.01925e-007,0.0285
1.02175e-007,0.0235
1.02425e-007,0.0185
1.02675e-007,0.0151667
1.02925e-007,0.0151667
1.03175e-007,0.0135
1.03425e-007,0.0135
1.03675e-007,0.0101667
1.03925e-007,0.0101667
1.04175e-007,0.0085
1.04425e-007,0.0101667
1.04675e-007,0.0085
1.04925e-007,0.0101667
1.05175e-007,0.00683333
1.05425e-007,0.0085
1.05675e-007,0.0085
1.05925e-007,0.0151667
1.06175e-007,0.0268333
1.06425e-007,0.0418333
1.06675e-007,0.0451667
1.06925e-007,0.0401667
1.07175e-007,0.0285
1.07425e-007,0.0235
1.07675e-007,0.0201667
1.07925e-007,0.0201667
1.08175e-007,0.0168333
1.08425e-007,0.0151667
1.08675e-007,0.0118333
1.08925e-007,0.0135
1.09175e-007,0.0101667
1.09425e-007,0.0101667
1.09675e-007,0.0085
1.09925e-007,0.0101667
1.10175e-007,0.0101667
1.10425e-007,0.0168333
1.10675e-007,0.0285
1.10925e-007,0.0368333
1.11175e-007,0.0335
1.11425e-007,0.0285
1.11675e-007,0.0201667
1.11925e-007,0.0201667
1.12175e-007,0.0168333
1.12425e-007,0.0168333
1.12675e-007,0.0135
1.12925e-007,0.0135
1.13175e-007,0.0101667
1.13425e-007,0.0101667
1.13675e-007,0.0101667
1.13925e-007,0.0101667
1.14175e-007,0.0085
1.14425e-007,0.00683333
1.14675e-007,0.0085
1.14925e-007,0.0118333
1.15175e-007,0.0251667
1.15425e-007,0.0485
1.15675e-007,0.0635
1.15925e-007,0.0635
1.16175e-007,0.0485
1.16425e-007,0.0368333
1.16675e-007,0.0285
1.16925e-007,0.0268333
1.17175e-007,0.0235
1.17425e-007,0.0218333
1.17675e-007,0.0168333
1.17925e-007,0.0151667
1.18175e-007,0.0135
1.18425e-007,0.0135
1.18675e-007,0.0118333
1.18925e-007,0.0101667
1.19175e-007,0.0101667
1.19425e-007,0.0101667
1.19675e-007,0.0101667
1.19925e-007,0.0101667
1.20175e-007,0.0118333
1.20425e-007,0.0185
1.20675e-007,0.0201667
1.20925e-007,0.0201667
1.21175e-007,0.0168333
1.21425e-007,0.0135
1.21675e-007,0.0118333
1.21925e-007,0.0118333
1.22175e-007,0.0101667
1.22425e-007,0.0101667
1.22675e-007,0.0085
1.22925e-007,0.0101667
1.23175e-007,0.00683333
1.23425e-007,0.0085
1.23675e-007,0.00683333
1.23925e-007,0.00683333
1.24175e-007,0.00683333
1.24425e-007,0.0085
1.24675e-007,0.0085
1.24925e-007,0.0135
1.25175e-007,0.0235
1.25425e-007,0.0285
1.25675e-007,0.0285
1.25925e-007,0.0235
1.26175e-007,0.0185
1.26425e-007,0.0151667
1.26675e-007,0.0135
1.26925e-007,0.0118333
1.27175e-007,0.0101667
1.27425e-007,0.0101667
1.27675e-007,0.0085
1.27925e-007,0.0101667
1.28175e-007,0.00683333
1.28425e-007,0.0085
1.28675e-007,0.0085
1.28925e-007,0.0085
1.29175e-007,0.0101667
1.29425e-007,0.0168333
1.29675e-007,0.0218333
1.29925e-007,0.0251667
1.30175e-007,0.0218333
1.30425e-007,0.0168333
1.30675e-007,0.0135
1.30925e-007,0.0135
1.31175e-007,0.0118333
1.31425e-007,0.0118333
1.31675e-007,0.0101667
1.31925e-007,0.0101667
1.32175e-007,0.00683333
1.32425e-007,0.0085
1.32675e-007,0.00683333
1.32925e-007,0.0085
1.33175e-007,0.00683333
1.33425e-007,0.00683333
1.33675e-007,0.00683333
1.33925e-007,0.0151667
1.34175e-007,0.0251667
1.34425e-007,0.0435
1.34675e-007,0.0485
1.34925e-007,0.0435
1.35175e-007,0.0301667
1.35425e-007,0.0251667
1.35675e-007,0.0201667
1.35925e-007,0.0201667
1.36175e-007,0.0168333
1.36425e-007,0.0151667
1.36675e-007,0.0118333
1.36925e-007,0.0118333
1.37175e-007,0.0101667
1.37425e-007,0.0101667
1.37675e-007,0.0085
1.37925e-007,0.0101667
1.38175e-007,0.00683333
1.38425e-007,0.0085
1.38675e-007,0.0085
1.38925e-007,0.0101667
1.39175e-007,0.0101667
1.39425e-007,0.0168333
1.39675e-007,0.0168333
1.39925e-007,0.0151667
1.40175e-007,0.0118333
1.40425e-007,0.0101667
1.40675e-007,0.0101667
1.40925e-007,0.0101667
1.41175e-007,0.0085
1.41425e-007,0.0085
1.41675e-007,0.00683333
1.41925e-007,0.0085
1.42175e-007,0.00683333
1.42425e-007,0.00683333
1.42675e-007,0.00683333
1.42925e-007,0.00683333
1.43175e-007,0.00683333
1.43425e-007,0.00683333
1.43675e-007,0.0085
1.43925e-007,0.0135
1.44175e-007,0.0201667
1.44425e-007,0.0235
1.44675e-007,0.0201667
1.44925e-007,0.0151667
1.45175e-007,0.0118333
1.45425e-007,0.0118333
1.45675e-007,0.0118333
